n,h,d,g,t,h_prob,cpu_time_poly,wall_time_poly,cpu_time_ddsim,wall_time_ddsim,cpu_time_aer,wall_time_aer
13,91,403,1822,104,0.05,-1,-1,-1,-1,0.04,0.034852
13,92,383,1712,105,0.05,-1,-1,-1,-1,0.03,0.032687
13,93,501,2187,106,0.05,-1,-1,-1,-1,0.04,0.040262
13,94,441,1957,107,0.05,-1,-1,-1,-1,0.04,0.036613
13,95,451,2021,108,0.05,-1,-1,-1,-1,0.04,0.037788
13,96,459,2105,109,0.05,-1,-1,-1,-1,0.04,0.039151
13,97,396,1753,110,0.05,-1,-1,-1,-1,0.04,0.03384
13,98,463,1985,111,0.05,-1,-1,-1,-1,0.03,0.038161
13,99,488,2250,112,0.05,-1,-1,-1,-1,0.05,0.04305
14,1,2,3,15,0.05,0.0,0.000157,-1,-1,0.0,0.001048
14,2,8,33,16,0.05,0.0,0.000274,-1,-1,0.0,0.00192
14,3,31,131,17,0.05,0.0,0.00104,-1,-1,0.0,0.005092
14,4,10,32,18,0.05,0.0,0.000565,-1,-1,0.0,0.001841
14,5,13,58,19,0.05,0.0,0.001659,-1,-1,0.0,0.003031
14,6,19,82,20,0.05,0.0,0.004468,-1,-1,0.0,0.003181
14,7,33,187,21,0.05,0.02,0.017343,-1,-1,0.0,0.006065
14,8,31,134,22,0.05,0.02,0.025481,-1,-1,0.01,0.00543
14,9,24,132,23,0.05,0.05,0.048642,-1,-1,0.01,0.004977
14,10,32,162,24,0.05,0.12,0.120534,-1,-1,0.01,0.005599
14,11,27,170,25,0.05,0.25,0.250021,-1,-1,0.01,0.005976
14,12,41,194,26,0.05,0.58,0.572129,-1,-1,0.0,0.006561
14,13,56,249,27,0.05,-1,-1,-1,-1,0.01,0.007904
14,14,60,276,28,0.05,-1,-1,-1,-1,0.0,0.008159
14,15,74,329,29,0.05,-1,-1,-1,-1,0.01,0.01062
14,16,68,291,30,0.05,-1,-1,-1,-1,0.01,0.0089
14,17,80,330,31,0.05,-1,-1,-1,-1,0.01,0.009625
14,18,89,399,32,0.05,-1,-1,-1,-1,0.01,0.012887
14,19,73,321,33,0.05,-1,-1,-1,-1,0.01,0.010154
14,20,76,357,34,0.05,-1,-1,-1,-1,0.01,0.010777
14,21,90,440,35,0.05,-1,-1,-1,-1,0.01,0.012249
14,22,50,261,36,0.05,-1,-1,-1,-1,0.01,0.008476
14,23,99,439,37,0.05,-1,-1,-1,-1,0.01,0.012678
14,24,128,569,38,0.05,-1,-1,-1,-1,0.01,0.016594
14,25,77,396,39,0.05,-1,-1,-1,-1,0.01,0.011845
14,26,104,436,40,0.05,-1,-1,-1,-1,0.01,0.013037
14,27,94,461,41,0.05,-1,-1,-1,-1,0.01,0.012987
14,28,129,590,42,0.05,-1,-1,-1,-1,0.01,0.016424
14,29,81,410,43,0.05,-1,-1,-1,-1,0.02,0.011738
14,30,137,669,44,0.05,-1,-1,-1,-1,0.02,0.018317
14,31,162,736,45,0.05,-1,-1,-1,-1,0.02,0.020895
14,32,143,610,46,0.05,-1,-1,-1,-1,0.02,0.017446
14,33,117,589,47,0.05,-1,-1,-1,-1,0.02,0.017604
14,34,117,511,48,0.05,-1,-1,-1,-1,0.01,0.014798
14,35,177,829,49,0.05,-1,-1,-1,-1,0.03,0.024511
14,36,112,561,50,0.05,-1,-1,-1,-1,0.02,0.017006
14,37,187,900,51,0.05,-1,-1,-1,-1,0.03,0.025634
14,38,145,667,52,0.05,-1,-1,-1,-1,0.02,0.019542
14,39,198,958,53,0.05,-1,-1,-1,-1,0.03,0.027101
14,40,153,815,54,0.05,-1,-1,-1,-1,0.03,0.023679
14,41,231,1058,55,0.05,-1,-1,-1,-1,0.03,0.029161
14,42,160,741,56,0.05,-1,-1,-1,-1,0.03,0.021758
14,43,190,897,57,0.05,-1,-1,-1,-1,0.02,0.025572
14,44,172,876,58,0.05,-1,-1,-1,-1,0.02,0.024209
14,45,154,658,59,0.05,-1,-1,-1,-1,0.02,0.018071
14,46,190,972,60,0.05,-1,-1,-1,-1,0.03,0.027021
14,47,246,1089,61,0.05,-1,-1,-1,-1,0.03,0.030128
14,48,170,797,62,0.05,-1,-1,-1,-1,0.03,0.02274
14,49,234,1115,63,0.05,-1,-1,-1,-1,0.03,0.030809
14,50,259,1276,64,0.05,-1,-1,-1,-1,0.04,0.035125
14,51,208,1021,65,0.05,-1,-1,-1,-1,0.03,0.028462
14,52,209,976,66,0.05,-1,-1,-1,-1,0.03,0.027213
14,53,240,1187,67,0.05,-1,-1,-1,-1,0.03,0.034291
14,54,208,952,68,0.05,-1,-1,-1,-1,0.03,0.026031
14,55,293,1340,69,0.05,-1,-1,-1,-1,0.04,0.036595
14,56,215,1046,70,0.05,-1,-1,-1,-1,0.03,0.029069
14,57,276,1308,71,0.05,-1,-1,-1,-1,0.03,0.035391
14,58,254,1208,72,0.05,-1,-1,-1,-1,0.03,0.034289
14,59,271,1308,73,0.05,-1,-1,-1,-1,0.03,0.035707
14,60,268,1216,74,0.05,-1,-1,-1,-1,0.04,0.034343
14,61,282,1360,75,0.05,-1,-1,-1,-1,0.04,0.038346
14,62,259,1207,76,0.05,-1,-1,-1,-1,0.04,0.03347
14,63,206,1036,77,0.05,-1,-1,-1,-1,0.02,0.028681
14,64,246,1199,78,0.05,-1,-1,-1,-1,0.03,0.03628
14,65,247,1157,79,0.05,-1,-1,-1,-1,0.03,0.032065
14,66,307,1460,80,0.05,-1,-1,-1,-1,0.04,0.040519
14,67,335,1505,81,0.05,-1,-1,-1,-1,0.04,0.042809
14,68,274,1416,82,0.05,-1,-1,-1,-1,0.04,0.039662
14,69,360,1588,83,0.05,-1,-1,-1,-1,0.04,0.04384
14,70,241,1226,84,0.05,-1,-1,-1,-1,0.03,0.034618
14,71,308,1390,85,0.05,-1,-1,-1,-1,0.04,0.038966
14,72,310,1354,86,0.05,-1,-1,-1,-1,0.04,0.037472
14,73,362,1617,87,0.05,-1,-1,-1,-1,0.04,0.044278
14,74,282,1357,88,0.05,-1,-1,-1,-1,0.04,0.037939
14,75,401,1826,89,0.05,-1,-1,-1,-1,0.05,0.050544
14,76,293,1388,90,0.05,-1,-1,-1,-1,0.03,0.038625
14,77,292,1338,91,0.05,-1,-1,-1,-1,0.04,0.037727
14,78,359,1620,92,0.05,-1,-1,-1,-1,0.04,0.044062
14,79,394,1877,93,0.05,-1,-1,-1,-1,0.05,0.05318
14,80,303,1498,94,0.05,-1,-1,-1,-1,0.04,0.040439
14,81,336,1648,95,0.05,-1,-1,-1,-1,0.05,0.045526
14,82,333,1555,96,0.05,-1,-1,-1,-1,0.04,0.04445
14,83,367,1723,97,0.05,-1,-1,-1,-1,0.05,0.048532
14,84,391,1857,98,0.05,-1,-1,-1,-1,0.05,0.050954
14,85,414,1967,99,0.05,-1,-1,-1,-1,0.06,0.054566
14,86,384,1795,100,0.05,-1,-1,-1,-1,0.05,0.049142
14,87,388,1744,101,0.05,-1,-1,-1,-1,0.05,0.048932
14,88,361,1760,102,0.05,-1,-1,-1,-1,0.05,0.048947
14,89,358,1686,103,0.05,-1,-1,-1,-1,0.04,0.046848
14,90,421,1935,104,0.05,-1,-1,-1,-1,0.06,0.054514
14,91,368,1752,105,0.05,-1,-1,-1,-1,0.05,0.048238
14,92,425,1902,106,0.05,-1,-1,-1,-1,0.05,0.052874
14,93,404,2043,107,0.05,-1,-1,-1,-1,0.06,0.054811
14,94,448,1990,108,0.05,-1,-1,-1,-1,0.05,0.055289
14,95,384,1847,109,0.05,-1,-1,-1,-1,0.05,0.05005
14,96,372,1772,110,0.05,-1,-1,-1,-1,0.05,0.049475
14,97,391,1896,111,0.05,-1,-1,-1,-1,0.05,0.052153
14,98,381,1831,112,0.05,-1,-1,-1,-1,0.05,0.049949
14,99,529,2433,113,0.05,-1,-1,-1,-1,0.07,0.066446
15,1,3,10,16,0.05,0.0,0.000215,-1,-1,0.07,0.002542
15,2,7,32,17,0.05,0.2,0.000657,-1,-1,0.38,0.001654
15,3,7,30,18,0.05,0.19,0.000818,-1,-1,0.39,0.001799
15,4,5,24,19,0.05,0.19,0.000796,-1,-1,0.19,0.00151
15,5,24,113,20,0.05,0.18,0.003168,-1,-1,0.61,0.006116
15,6,25,124,21,0.05,0.01,0.006113,-1,-1,0.75,0.00695
15,7,47,236,22,0.05,0.02,0.022883,-1,-1,1.95,0.014148
15,8,30,142,23,0.05,0.02,0.027607,-1,-1,2.01,0.013475
15,9,19,110,24,0.05,0.04,0.041667,-1,-1,4.87,0.028041
15,10,40,206,25,0.05,0.16,0.15955,-1,-1,1.24,0.010524
15,11,34,163,26,0.05,0.25,0.24228,-1,-1,0.6,0.00738
15,12,53,261,27,0.05,0.78,0.776221,-1,-1,1.48,0.01229
15,13,38,200,28,0.05,-1,-1,-1,-1,1.38,0.011348
15,14,40,165,29,0.05,-1,-1,-1,-1,0.67,0.007244
15,15,67,330,30,0.05,-1,-1,-1,-1,1.24,0.011561
15,16,46,227,31,0.05,-1,-1,-1,-1,17.32,0.094785
15,17,70,307,32,0.05,-1,-1,-1,-1,4.01,0.026325
15,18,81,374,33,0.05,-1,-1,-1,-1,45.23,0.244345
15,19,77,416,34,0.05,-1,-1,-1,-1,4.06,0.02784
15,20,53,281,35,0.05,-1,-1,-1,-1,0.93,0.00955
15,21,72,377,36,0.05,-1,-1,-1,-1,1.48,0.013661
15,22,69,366,37,0.05,-1,-1,-1,-1,0.85,0.010952
15,23,95,442,38,0.05,-1,-1,-1,-1,3.85,0.026618
15,24,75,456,39,0.05,-1,-1,-1,-1,1.22,0.013817
15,25,90,388,40,0.05,-1,-1,-1,-1,1.53,0.014513
15,26,147,677,41,0.05,-1,-1,-1,-1,4.67,0.033836
15,27,148,662,42,0.05,-1,-1,-1,-1,14.05,0.083138
15,28,140,630,43,0.05,-1,-1,-1,-1,2.65,0.023836
15,29,104,539,44,0.05,-1,-1,-1,-1,4.34,0.030704
15,30,106,579,45,0.05,-1,-1,-1,-1,1.64,0.017532
15,31,97,552,46,0.05,-1,-1,-1,-1,2.22,0.019163
15,32,109,599,47,0.05,-1,-1,-1,-1,7.41,0.047529
15,33,135,638,48,0.05,-1,-1,-1,-1,2.88,0.023875
15,34,133,611,49,0.05,-1,-1,-1,-1,2.62,0.022524
15,35,116,552,50,0.05,-1,-1,-1,-1,2.21,0.020256
15,36,110,562,51,0.05,-1,-1,-1,-1,6.18,0.040451
15,37,155,798,52,0.05,-1,-1,-1,-1,2.64,0.025219
15,38,131,695,53,0.05,-1,-1,-1,-1,22.5,0.130376
15,39,173,847,54,0.05,-1,-1,-1,-1,3.49,0.029813
15,40,196,957,55,0.05,-1,-1,-1,-1,4.55,0.036211
15,41,156,747,56,0.05,-1,-1,-1,-1,2.47,0.023655
15,42,160,789,57,0.05,-1,-1,-1,-1,3.42,0.02879
15,43,224,1106,58,0.05,-1,-1,-1,-1,19.14,0.115723
15,44,174,905,59,0.05,-1,-1,-1,-1,9.71,0.06353
15,45,183,894,60,0.05,-1,-1,-1,-1,4.45,0.035624
15,46,216,1108,61,0.05,-1,-1,-1,-1,5.38,0.043789
15,47,220,1009,62,0.05,-1,-1,-1,-1,4.46,0.036704
15,48,241,1190,63,0.05,-1,-1,-1,-1,4.4,0.039177
15,49,245,1086,64,0.05,-1,-1,-1,-1,4.41,0.038288
15,50,216,1031,65,0.05,-1,-1,-1,-1,16.24,0.098967
15,51,177,855,66,0.05,-1,-1,-1,-1,4.25,0.034072
15,52,256,1236,67,0.05,-1,-1,-1,-1,14.49,0.092361
15,53,204,1097,68,0.05,-1,-1,-1,-1,3.38,0.032991
15,54,201,1031,69,0.05,-1,-1,-1,-1,3.32,0.031058
15,55,221,1107,70,0.05,-1,-1,-1,-1,4.05,0.036
15,56,190,850,71,0.05,-1,-1,-1,-1,14.15,0.085979
15,57,226,1154,72,0.05,-1,-1,-1,-1,4.01,0.036513
15,58,195,957,73,0.05,-1,-1,-1,-1,4.53,0.036556
15,59,224,1144,74,0.05,-1,-1,-1,-1,3.64,0.035214
15,60,248,1242,75,0.05,-1,-1,-1,-1,4.57,0.040347
15,61,236,1218,76,0.05,-1,-1,-1,-1,6.65,0.050936
15,62,240,1218,77,0.05,-1,-1,-1,-1,4.8,0.041108
15,63,206,1048,78,0.05,-1,-1,-1,-1,2.94,0.030565
15,64,183,1047,79,0.05,-1,-1,-1,-1,3.04,0.029828
15,65,249,1219,80,0.05,-1,-1,-1,-1,4.05,0.037534
15,66,238,1218,81,0.05,-1,-1,-1,-1,3.96,0.037306
15,67,189,999,82,0.05,-1,-1,-1,-1,3.01,0.029428
15,68,250,1292,83,0.05,-1,-1,-1,-1,4.24,0.039801
15,69,286,1459,84,0.05,-1,-1,-1,-1,10.84,0.076273
15,70,298,1593,85,0.05,-1,-1,-1,-1,5.66,0.05043
15,71,261,1301,86,0.05,-1,-1,-1,-1,4.33,0.040598
15,72,384,1919,87,0.05,-1,-1,-1,-1,7.18,0.062885
15,73,247,1187,88,0.05,-1,-1,-1,-1,17.42,0.107853
15,74,295,1494,89,0.05,-1,-1,-1,-1,8.83,0.066217
15,75,322,1640,90,0.05,-1,-1,-1,-1,6.37,0.054852
15,76,328,1611,91,0.05,-1,-1,-1,-1,5.65,0.05107
15,77,298,1537,92,0.05,-1,-1,-1,-1,5.44,0.049248
15,78,288,1455,93,0.05,-1,-1,-1,-1,11.05,0.078032
15,79,363,1893,94,0.05,-1,-1,-1,-1,5.93,0.056103
15,80,411,1918,95,0.05,-1,-1,-1,-1,6.5,0.058791
15,81,334,1688,96,0.05,-1,-1,-1,-1,11.03,0.080399
15,82,275,1351,97,0.05,-1,-1,-1,-1,4.49,0.041203
15,83,330,1690,98,0.05,-1,-1,-1,-1,10.2,0.075623
15,84,279,1432,99,0.05,-1,-1,-1,-1,17.28,0.11031
15,85,323,1632,100,0.05,-1,-1,-1,-1,5.11,0.047767
15,86,339,1599,101,0.05,-1,-1,-1,-1,5.69,0.051379
15,87,308,1593,102,0.05,-1,-1,-1,-1,5.25,0.048342
15,88,343,1725,103,0.05,-1,-1,-1,-1,5.37,0.050846
15,89,385,1871,104,0.05,-1,-1,-1,-1,6.12,0.057122
15,90,327,1626,105,0.05,-1,-1,-1,-1,5.12,0.048693
15,91,474,2291,106,0.05,-1,-1,-1,-1,8.8,0.07561
15,92,365,1893,107,0.05,-1,-1,-1,-1,24.09,0.151505
15,93,314,1668,108,0.05,-1,-1,-1,-1,9.29,0.070686
15,94,368,1874,109,0.05,-1,-1,-1,-1,8.63,0.070018
15,95,377,1884,110,0.05,-1,-1,-1,-1,6.26,0.057609
15,96,351,1716,111,0.05,-1,-1,-1,-1,5.17,0.050511
15,97,430,2049,112,0.05,-1,-1,-1,-1,6.72,0.06245
15,98,403,2050,113,0.05,-1,-1,-1,-1,16.46,0.113583
15,99,344,1673,114,0.05,-1,-1,-1,-1,5.53,0.050962
16,1,1,2,17,0.05,0.0,0.000302,-1,-1,0.07,0.00114
16,2,5,19,18,0.05,0.0,0.000404,-1,-1,0.38,0.001435
16,3,15,72,19,0.05,0.38,0.001094,-1,-1,0.35,0.003263
16,4,17,86,20,0.05,0.13,0.001623,-1,-1,0.54,0.00517
16,5,33,142,21,0.05,0.01,0.004051,-1,-1,4.18,0.02492
16,6,17,77,22,0.05,0.01,0.004491,-1,-1,5.66,0.031951
16,7,37,140,23,0.05,0.01,0.014069,-1,-1,0.58,0.006901
16,8,41,213,24,0.05,0.04,0.040036,-1,-1,0.9,0.008646
16,9,61,278,25,0.05,0.1,0.106745,-1,-1,4.3,0.027277
16,10,29,138,26,0.05,0.11,0.10872,-1,-1,0.58,0.006393
16,11,30,143,27,0.05,0.22,0.21674,-1,-1,0.45,0.005873
16,12,26,137,28,0.05,0.42,0.419584,-1,-1,0.77,0.007295
16,13,42,206,29,0.05,-1,-1,-1,-1,1.31,0.010823
16,14,46,247,30,0.05,-1,-1,-1,-1,1.18,0.010171
16,15,68,370,31,0.05,-1,-1,-1,-1,12.62,0.071839
16,16,63,345,32,0.05,-1,-1,-1,-1,1.08,0.01147
16,17,60,327,33,0.05,-1,-1,-1,-1,8.92,0.052522
16,18,52,272,34,0.05,-1,-1,-1,-1,0.84,0.0096
16,19,56,295,35,0.05,-1,-1,-1,-1,3.49,0.023065
16,20,67,386,36,0.05,-1,-1,-1,-1,8.67,0.05131
16,21,99,487,37,0.05,-1,-1,-1,-1,3.9,0.027582
16,22,102,539,38,0.05,-1,-1,-1,-1,2.08,0.019423
16,23,69,351,39,0.05,-1,-1,-1,-1,1.39,0.013181
16,24,109,556,40,0.05,-1,-1,-1,-1,13.73,0.079827
16,25,91,484,41,0.05,-1,-1,-1,-1,2.32,0.019521
16,26,87,393,42,0.05,-1,-1,-1,-1,2.0,0.017072
16,27,118,575,43,0.05,-1,-1,-1,-1,2.34,0.021745
16,28,100,519,44,0.05,-1,-1,-1,-1,2.51,0.020975
16,29,98,525,45,0.05,-1,-1,-1,-1,10.48,0.063078
16,30,114,632,46,0.05,-1,-1,-1,-1,2.75,0.023062
16,31,152,768,47,0.05,-1,-1,-1,-1,2.74,0.025038
16,32,107,554,48,0.05,-1,-1,-1,-1,2.71,0.024231
16,33,134,648,49,0.05,-1,-1,-1,-1,2.29,0.021424
16,34,106,503,50,0.05,-1,-1,-1,-1,2.07,0.018413
16,35,131,690,51,0.05,-1,-1,-1,-1,2.7,0.023695
16,36,129,605,52,0.05,-1,-1,-1,-1,2.62,0.022806
16,37,165,871,53,0.05,-1,-1,-1,-1,3.43,0.02983
16,38,130,636,54,0.05,-1,-1,-1,-1,2.71,0.023249
16,39,138,757,55,0.05,-1,-1,-1,-1,3.52,0.028519
16,40,132,668,56,0.05,-1,-1,-1,-1,6.01,0.041109
16,41,177,898,57,0.05,-1,-1,-1,-1,3.48,0.030266
16,42,197,977,58,0.05,-1,-1,-1,-1,3.58,0.031941
16,43,197,1051,59,0.05,-1,-1,-1,-1,9.94,0.066461
16,44,195,1096,60,0.05,-1,-1,-1,-1,12.77,0.082646
16,45,198,1072,61,0.05,-1,-1,-1,-1,6.16,0.047227
16,46,168,835,62,0.05,-1,-1,-1,-1,2.8,0.026477
16,47,173,880,63,0.05,-1,-1,-1,-1,3.12,0.029344
16,48,164,861,64,0.05,-1,-1,-1,-1,3.6,0.030735
16,49,155,803,65,0.05,-1,-1,-1,-1,3.23,0.028095
16,50,148,818,66,0.05,-1,-1,-1,-1,6.29,0.044138
16,51,253,1239,67,0.05,-1,-1,-1,-1,8.78,0.062077
16,52,182,984,68,0.05,-1,-1,-1,-1,3.63,0.031966
16,53,196,1033,69,0.05,-1,-1,-1,-1,13.84,0.086779
16,54,182,1073,70,0.05,-1,-1,-1,-1,3.13,0.031999
16,55,175,972,71,0.05,-1,-1,-1,-1,3.36,0.031009
16,56,213,1087,72,0.05,-1,-1,-1,-1,3.71,0.034751
16,57,190,1056,73,0.05,-1,-1,-1,-1,7.26,0.051793
16,58,229,1253,74,0.05,-1,-1,-1,-1,7.98,0.058911
16,59,190,1117,75,0.05,-1,-1,-1,-1,9.11,0.062318
16,60,221,1247,76,0.05,-1,-1,-1,-1,6.84,0.05284
16,61,222,1239,77,0.05,-1,-1,-1,-1,6.5,0.050222
16,62,272,1403,78,0.05,-1,-1,-1,-1,6.28,0.050799
16,63,233,1272,79,0.05,-1,-1,-1,-1,10.56,0.071483
16,64,254,1332,80,0.05,-1,-1,-1,-1,5.21,0.044676
16,65,291,1473,81,0.05,-1,-1,-1,-1,9.06,0.066389
16,66,292,1453,82,0.05,-1,-1,-1,-1,5.88,0.049875
16,67,302,1614,83,0.05,-1,-1,-1,-1,17.98,0.115265
16,68,264,1354,84,0.05,-1,-1,-1,-1,6.26,0.050937
16,69,264,1306,85,0.05,-1,-1,-1,-1,5.53,0.045934
16,70,227,1310,86,0.05,-1,-1,-1,-1,5.91,0.048652
16,71,284,1532,87,0.05,-1,-1,-1,-1,5.78,0.050214
16,72,261,1406,88,0.05,-1,-1,-1,-1,5.02,0.045309
16,73,341,1674,89,0.05,-1,-1,-1,-1,6.96,0.058147
16,74,298,1542,90,0.05,-1,-1,-1,-1,6.19,0.052607
16,75,261,1379,91,0.05,-1,-1,-1,-1,4.9,0.045304
16,76,238,1320,92,0.05,-1,-1,-1,-1,7.02,0.054318
16,77,248,1364,93,0.05,-1,-1,-1,-1,5.65,0.04825
16,78,322,1683,94,0.05,-1,-1,-1,-1,6.33,0.056049
16,79,305,1613,95,0.05,-1,-1,-1,-1,21.31,0.132422
16,80,307,1450,96,0.05,-1,-1,-1,-1,8.74,0.066031
16,81,234,1261,97,0.05,-1,-1,-1,-1,9.96,0.068677
16,82,397,2034,98,0.05,-1,-1,-1,-1,9.1,0.073981
16,83,301,1672,99,0.05,-1,-1,-1,-1,5.77,0.051704
16,84,307,1676,100,0.05,-1,-1,-1,-1,6.13,0.054576
16,85,335,1756,101,0.05,-1,-1,-1,-1,6.5,0.057126
16,86,337,1807,102,0.05,-1,-1,-1,-1,6.32,0.056181
16,87,348,1779,103,0.05,-1,-1,-1,-1,18.63,0.120446
16,88,371,1865,104,0.05,-1,-1,-1,-1,7.69,0.064549
16,89,356,1820,105,0.05,-1,-1,-1,-1,15.05,0.103665
16,90,320,1759,106,0.05,-1,-1,-1,-1,8.79,0.068865
16,91,290,1550,107,0.05,-1,-1,-1,-1,7.91,0.061811
16,92,372,1887,108,0.05,-1,-1,-1,-1,6.42,0.058209
16,93,356,1815,109,0.05,-1,-1,-1,-1,6.2,0.056221
16,94,430,2197,110,0.05,-1,-1,-1,-1,8.48,0.072267
16,95,401,2061,111,0.05,-1,-1,-1,-1,10.71,0.082022
16,96,351,1988,112,0.05,-1,-1,-1,-1,6.87,0.061007
16,97,382,1964,113,0.05,-1,-1,-1,-1,7.06,0.061655
16,98,366,1913,114,0.05,-1,-1,-1,-1,9.38,0.07315
16,99,335,1739,115,0.05,-1,-1,-1,-1,18.79,0.12194
17,1,4,16,18,0.05,0.0,0.00048,-1,-1,0.05,0.002338
17,2,6,26,19,0.05,0.2,0.000622,-1,-1,0.19,0.001499
17,3,10,60,20,0.05,0.2,0.001129,-1,-1,0.61,0.003779
17,4,5,25,21,0.05,0.19,0.001075,-1,-1,0.19,0.001584
17,5,15,72,22,0.05,0.41,0.002975,-1,-1,0.35,0.004575
17,6,15,61,23,0.05,0.32,0.004206,-1,-1,0.5,0.004502
17,7,15,74,24,0.05,0.27,0.008548,-1,-1,0.75,0.006164
17,8,20,126,25,0.05,0.03,0.024855,-1,-1,10.0,0.056538
17,9,35,205,26,0.05,0.08,0.08025,-1,-1,0.63,0.007837
17,10,31,183,27,0.05,0.14,0.138778,-1,-1,1.2,0.010201
17,11,48,261,28,0.05,0.39,0.388786,-1,-1,2.83,0.01942
17,12,44,232,29,0.05,0.7,0.697132,-1,-1,1.11,0.010294
17,13,71,348,30,0.05,-1,-1,-1,-1,2.47,0.019138
17,14,54,289,31,0.05,-1,-1,-1,-1,2.25,0.016743
17,15,48,264,32,0.05,-1,-1,-1,-1,1.48,0.011787
17,16,42,220,33,0.05,-1,-1,-1,-1,13.71,0.076726
17,17,81,411,34,0.05,-1,-1,-1,-1,3.88,0.026858
17,18,65,388,35,0.05,-1,-1,-1,-1,3.86,0.026747
17,19,64,386,36,0.05,-1,-1,-1,-1,2.13,0.016834
17,20,77,416,37,0.05,-1,-1,-1,-1,11.34,0.066117
17,21,111,590,38,0.05,-1,-1,-1,-1,8.69,0.053619
17,22,106,626,39,0.05,-1,-1,-1,-1,2.94,0.023987
17,23,68,394,40,0.05,-1,-1,-1,-1,8.97,0.053759
17,24,101,532,41,0.05,-1,-1,-1,-1,2.66,0.021805
17,25,87,493,42,0.05,-1,-1,-1,-1,2.14,0.019061
17,26,104,557,43,0.05,-1,-1,-1,-1,22.56,0.126322
17,27,91,556,44,0.05,-1,-1,-1,-1,2.78,0.022553
17,28,86,467,45,0.05,-1,-1,-1,-1,1.67,0.015869
17,29,88,478,46,0.05,-1,-1,-1,-1,1.71,0.016642
17,30,116,554,47,0.05,-1,-1,-1,-1,2.39,0.020984
17,31,119,608,48,0.05,-1,-1,-1,-1,2.05,0.019884
17,32,96,536,49,0.05,-1,-1,-1,-1,5.05,0.035308
17,33,107,598,50,0.05,-1,-1,-1,-1,2.89,0.023791
17,34,117,687,51,0.05,-1,-1,-1,-1,3.29,0.026941
17,35,143,764,52,0.05,-1,-1,-1,-1,6.39,0.044215
17,36,137,752,53,0.05,-1,-1,-1,-1,2.57,0.024425
17,37,121,717,54,0.05,-1,-1,-1,-1,3.57,0.028899
17,38,120,636,55,0.05,-1,-1,-1,-1,13.16,0.078578
17,39,129,700,56,0.05,-1,-1,-1,-1,2.88,0.024745
17,40,123,630,57,0.05,-1,-1,-1,-1,7.03,0.045581
17,41,129,683,58,0.05,-1,-1,-1,-1,2.84,0.024828
17,42,143,795,59,0.05,-1,-1,-1,-1,6.62,0.045547
17,43,171,904,60,0.05,-1,-1,-1,-1,13.47,0.082961
17,44,174,994,61,0.05,-1,-1,-1,-1,11.39,0.074568
17,45,142,828,62,0.05,-1,-1,-1,-1,6.06,0.043384
17,46,162,865,63,0.05,-1,-1,-1,-1,3.09,0.027922
17,47,187,1037,64,0.05,-1,-1,-1,-1,4.71,0.038941
17,48,128,768,65,0.05,-1,-1,-1,-1,8.95,0.057625
17,49,183,1046,66,0.05,-1,-1,-1,-1,5.38,0.042901
17,50,213,1151,67,0.05,-1,-1,-1,-1,9.53,0.065359
17,51,176,942,68,0.05,-1,-1,-1,-1,11.54,0.073382
17,52,157,912,69,0.05,-1,-1,-1,-1,6.03,0.044539
17,53,186,1092,70,0.05,-1,-1,-1,-1,5.24,0.042663
17,54,216,1196,71,0.05,-1,-1,-1,-1,5.74,0.046568
17,55,174,1028,72,0.05,-1,-1,-1,-1,4.19,0.035783
17,56,243,1311,73,0.05,-1,-1,-1,-1,5.41,0.0455
17,57,175,969,74,0.05,-1,-1,-1,-1,6.57,0.048109
17,58,256,1399,75,0.05,-1,-1,-1,-1,8.41,0.062494
17,59,191,1109,76,0.05,-1,-1,-1,-1,14.37,0.090843
17,60,220,1190,77,0.05,-1,-1,-1,-1,4.93,0.041576
17,61,268,1360,78,0.05,-1,-1,-1,-1,8.39,0.061807
17,62,212,1150,79,0.05,-1,-1,-1,-1,7.0,0.052954
17,63,278,1498,80,0.05,-1,-1,-1,-1,15.05,0.099578
17,64,190,1057,81,0.05,-1,-1,-1,-1,4.11,0.0358
17,65,265,1432,82,0.05,-1,-1,-1,-1,11.35,0.078156
17,66,234,1274,83,0.05,-1,-1,-1,-1,8.66,0.061694
17,67,282,1488,84,0.05,-1,-1,-1,-1,10.24,0.074335
17,68,243,1370,85,0.05,-1,-1,-1,-1,9.92,0.070574
17,69,260,1491,86,0.05,-1,-1,-1,-1,21.66,0.133854
17,70,222,1276,87,0.05,-1,-1,-1,-1,4.33,0.040623
17,71,238,1350,88,0.05,-1,-1,-1,-1,6.38,0.050954
17,72,238,1314,89,0.05,-1,-1,-1,-1,6.73,0.052758
17,73,281,1514,90,0.05,-1,-1,-1,-1,16.08,0.104691
17,74,212,1255,91,0.05,-1,-1,-1,-1,17.03,0.106053
17,75,303,1709,92,0.05,-1,-1,-1,-1,10.3,0.07627
17,76,278,1496,93,0.05,-1,-1,-1,-1,6.1,0.05149
17,77,301,1721,94,0.05,-1,-1,-1,-1,8.56,0.068247
17,78,262,1390,95,0.05,-1,-1,-1,-1,6.2,0.050731
17,79,249,1401,96,0.05,-1,-1,-1,-1,8.86,0.064326
17,80,268,1604,97,0.05,-1,-1,-1,-1,8.38,0.064217
17,81,323,1646,98,0.05,-1,-1,-1,-1,13.18,0.090487
17,82,301,1747,99,0.05,-1,-1,-1,-1,6.13,0.054762
